time_received_ns,sequence_num,sampling_rate,sampler_address,frame_length,src_mac,dst_mac,ethernet_type,ethernet_length,src_addr,dst_addr,ip_header_len,ip_tos,ip_ttl,ip_flags,ip_len,ip_proto_no,ip_checksum,fragment_offset,more_fragments,protocol,udp_header_len,tcp_header_len,tcp_ack_no,tcp_seq_no,window_size,src_port,dst_port,tcp_flags,tcp_flags_named,icmp_type,icmp_code,icmp_type_code_name,icmp_id,icmp_seq,payload,in_if,out_if,layer_stack,layer_size,vlan_id,is_fragment,dns_answers,dns_questions,dns_authorities,dns_additionals,esp_seq,esp_spi,gre_version,gre_protocol,gre_protocol_named,gre_checksum,gre_seq_no,gre_ack_no,gre_checksum_present,gre_key_present,gre_key,gre_seq_present,gre_ack_present,gre_routing_present,gre_strict_source_route,gre_recursion_control,gre_flags,gre_offset,src_asn,dst_asn,src_latitude,src_longitude,dst_latitude,dst_longitude,src_city,src_country,dst_city,dst_country,src_continent,dst_continent
1783022778295919901,297308211,1000,2.21.118.88,126,10:70:fd:dc:f5:45,d4:66:24:42:6c:e7,IPv4,14,85.21.78.9,141.92.164.1,20,0,54,0,112,17,14953,0,0,UDP,8,0,0,0,0,6434,53,[],[],0,0,,0,0,07/02/26 20:06:18.2959199 0 D4 66 24 42 6C E7 10 70 FD DC F5 45 08 00 45 00 00 70 75 98 00 00 36 11 3A 69 55 15 4E 09 8D 5C A4 01 19 22 00 35 00 5C EA C0 1F 04 00 10 00 01 00 00 00 00 00 01 05 74 72 69 61 6C 19 73 69 74 30 37 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 84]",0,False,[],['trial.sit07-channel-retail-auth.lbglzorigint.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,8402,49758,55.75,37.58,51.5,-0.12,MOSCOW,RU,LONDON,GB,EU,EU
1783022778437093587,479950003,1000,2.23.128.50,66,b8:3f:d2:d9:2a:19,3c:fe:ac:3f:28:e7,IPv4,14,172.71.129.92,141.92.164.1,20,0,60,2,52,6,18261,0,0,TCP,0,32,1173463014,2369862632,16,45858,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 20:06:18.43709358 0 3C FE AC 3F 28 E7 B8 3F D2 D9 2A 19 08 00 45 00 00 34 98 6D 40 00 3C 06 47 55 AC 47 81 5C 8D 5C A4 01 B3 22 00 35 8D 41 3B E8 45 F1 9F E6 80 10 00 10 EA 74 00 00 01 01 08 0A 3D CE 11 88 70 78 0B 0F 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783022778760508259,517800294,1000,2.21.120.82,74,e8:eb:d3:14:dc:17,3c:fe:ac:3b:dc:e7,IPv4,14,172.70.204.85,141.92.164.1,20,0,60,2,60,6,10741,0,0,TCP,0,40,0,1666177544,65535,44130,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 20:06:18.76050825 0 3C FE AC 3B DC E7 E8 EB D3 14 DC 17 08 00 45 00 00 3C 6A CD 40 00 3C 06 29 F5 AC 46 CC 55 8D 5C A4 01 AC 62 00 35 63 4F DA 08 00 00 00 00 A0 02 FF FF D5 0F 00 00 02 04 05 B4 04 02 08 0A C4 B4 1A 4C 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,1.29,103.86,51.5,-0.12,SINGAPORE,SG,LONDON,GB,AS,EU
1783022779345813165,47280251,1000,2.21.126.82,66,b8:3f:d2:c0:15:a9,3c:fe:ac:3f:64:dd,IPv4,14,172.68.75.75,141.92.164.1,20,136,59,2,52,6,1040,0,0,TCP,0,32,3546777648,1054246511,16,61654,53,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 17]","['ACK', 'FIN']",0,0,,0,0,07/02/26 20:06:19.34581316 0 3C FE AC 3F 64 DD B8 3F D2 C0 15 A9 08 00 45 88 00 34 12 3F 40 00 3B 06 04 10 AC 44 4B 4B 8D 5C A4 01 F0 D6 00 35 3E D6 86 6F D3 67 88 30 80 11 00 10 82 30 00 00 01 01 08 0A CD AB A5 1E 70 7A D6 5F 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,14789,49758,40.37,49.89,51.5,-0.12,BAKU,AZ,LONDON,GB,AS,EU
1783022779566586536,24070212,1000,23.32.67.82,127,10:70:fd:59:d0:7f,d4:66:24:16:f8:e7,IPv4,14,177.43.102.34,141.92.164.1,20,32,119,0,113,17,38021,0,0,UDP,8,0,0,0,0,53013,53,[],[],0,0,,0,0,07/02/26 20:06:19.56658653 0 D4 66 24 16 F8 E7 10 70 FD 59 D0 7F 08 00 45 20 00 71 66 2B 00 00 77 11 94 85 B1 2B 66 22 8D 5C A4 01 CF 15 00 35 00 5D AE AC CC 08 00 00 00 01 00 00 00 00 00 01 06 73 79 73 74 65 6D 19 73 69 74 31 30 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 0F A0 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 85]",0,False,[],['system.sit10-channel-retail-auth.lbglzorigint.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,18881,49758,-19.92,-43.93,51.5,-0.12,BELOHORIZONTE,BR,LONDON,GB,SA,EU
1783022780102041155,582199856,1000,2.21.124.82,108,b8:3f:d2:03:6c:ff,3c:fe:ac:3f:50:e2,IPv4,14,156.154.80.143,141.92.164.1,20,0,61,0,94,17,20060,0,0,UDP,8,0,0,0,0,45924,53,[],[],0,0,,0,0,07/02/26 20:06:20.10204115 0 3C FE AC 3F 50 E2 B8 3F D2 03 6C FF 08 00 45 00 00 5E 10 AC 00 00 3D 11 4E 5C 9C 9A 50 8F 8D 5C A4 01 B3 64 00 35 00 4A A2 7A 81 7A 00 10 00 01 00 00 00 00 00 01 14 73 69 74 30 38 2D 63 68 61 6E 6E 65 6C 2D 73 62 2D 69 64 67 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 66]",0,False,[],['sit08-channel-sb-idg.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,16552,49758,51.5,-0.12,51.5,-0.12,LONDON,GB,LONDON,GB,EU,EU
1783022780641066790,582200025,1000,2.21.124.82,74,10:70:fd:89:8a:67,3c:fe:ac:3f:50:e2,IPv4,14,151.236.217.191,141.92.164.1,20,0,58,2,60,6,59110,0,0,TCP,0,40,0,1038486520,64240,53294,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 20:06:20.64106679 0 3C FE AC 3F 50 E2 10 70 FD 89 8A 67 08 00 45 00 00 3C B6 CB 40 00 3A 06 E6 E6 97 EC D9 BF 8D 5C A4 01 D0 2E 00 35 3D E6 0B F8 00 00 00 00 A0 02 FA F0 D5 3D 00 00 02 04 05 B4 04 02 08 0A F3 94 C6 F0 00 00 00 00 01 03 03 07 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,63949,49758,51.5,-0.12,51.5,-0.12,LONDON,GB,LONDON,GB,EU,EU
1783022780764097943,47280761,1000,2.21.126.82,103,b8:3f:d2:3b:f4:b7,3c:fe:ac:3f:64:dd,IPv4,14,217.160.70.42,141.92.164.1,20,0,54,0,89,17,46537,0,0,UDP,8,0,0,0,0,51713,53,[],[],0,0,,0,0,07/02/26 20:06:20.76409794 0 3C FE AC 3F 64 DD B8 3F D2 3B F4 B7 08 00 45 00 00 59 7D A2 00 00 36 11 B5 C9 D9 A0 46 2A 8D 5C A4 01 CA 01 00 35 00 45 BE 95 1F 43 00 00 00 01 00 00 00 00 00 01 03 76 69 70 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 02 00 01 00 00 29 04 D0 00 00 80 00 00 0C 00 0A 00 08 2E B6 26 E9 AA E1 B0 8C 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 61]",0,False,[],['vip.gslbt.mbna.co.uk NS IN'],[],['OPT Cookie=2eb626e9aae1b08c'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,8560,49758,50.12,8.68,51.5,-0.12,FRANKFURT,DE,LONDON,GB,EU,EU
1783022780808051094,47280778,1000,2.21.126.82,60,b8:3f:d2:3b:fa:57,3c:fe:ac:3f:64:dd,IPv4,14,172.70.249.121,141.92.164.1,20,0,57,2,40,6,27314,0,0,TCP,0,20,0,2174556177,0,60976,53,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 4]",['RST'],0,0,,0,0,07/02/26 20:06:20.80805109 0 3C FE AC 3F 64 DD B8 3F D2 3B FA 57 08 00 45 00 00 28 00 00 40 00 39 06 6A B2 AC 46 F9 79 8D 5C A4 01 EE 30 00 35 81 9D 18 11 00 00 00 00 50 04 00 00 50 AE 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 20]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,50.12,8.68,51.5,-0.12,FRANKFURT,DE,LONDON,GB,EU,EU
1783022781139140326,479950723,1000,2.23.128.50,66,b8:3f:d2:c0:40:f3,3c:fe:ac:3f:28:e7,IPv4,14,197.234.241.159,141.92.164.1,20,40,56,2,52,6,64474,0,0,TCP,0,32,1713478932,1261743835,16,56574,53,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 17]","['ACK', 'FIN']",0,0,,0,0,07/02/26 20:06:21.13914032 0 3C FE AC 3F 28 E7 B8 3F D2 C0 40 F3 08 00 45 28 00 34 5D D9 40 00 38 06 FB DA C5 EA F1 9F 8D 5C A4 01 DC FE 00 35 4B 34 AE DB 66 21 9D 14 80 11 00 10 5F CB 00 00 01 01 08 0A 8C 6E 4C 2B 70 80 0A 65 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,-26.2,28.08,51.5,-0.12,JOHANNESBURG,ZA,LONDON,GB,AF,EU
1783022781546772149,896135087,1000,23.32.69.82,104,b8:3f:d2:c0:0e:53,3c:fe:ac:50:30:ec,IPv4,14,12.255.187.147,141.92.164.1,20,0,60,0,90,17,58724,0,0,UDP,8,0,0,0,0,47829,53,[],[],0,0,,0,0,07/02/26 20:06:21.54677214 0 3C FE AC 50 30 EC B8 3F D2 C0 0E 53 08 00 45 00 00 5A 9F 3E 00 00 3C 11 E5 64 0C FF BB 93 8D 5C A4 01 BA D5 00 35 00 46 42 84 1D 84 00 10 00 01 00 00 00 00 00 01 10 73 65 63 75 72 65 2D 61 70 69 2D 65 69 64 61 73 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 02 00 01 00 00 29 04 D0 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 62]",0,False,[],['secure-api-eidas.gslbt.mbna.co.uk NS IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,7018,49758,32.7874,-96.7989,51.5,-0.12,DALLAS,US,LONDON,GB,NA,EU
1783022781698590603,179118839,1000,104.86.65.82,124,b8:ce:f6:b5:8e:75,b0:a6:51:ff:d0:e7,IPv4,14,59.18.54.68,141.92.164.1,20,0,54,0,110,17,50226,0,0,UDP,8,0,0,0,0,41478,53,[],[],0,0,,0,0,07/02/26 20:06:21.6985906 0 B0 A6 51 FF D0 E7 B8 CE F6 B5 8E 75 08 00 45 00 00 6E 1D 99 00 00 36 11 C4 32 3B 12 36 44 8D 5C A4 01 A2 06 00 35 00 5A C8 08 2B AB 00 10 00 01 00 00 00 00 00 01 18 73 69 74 38 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 0C 00 0A 00 08 7D BF D3 11 D3 F4 5B AB,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 82]",0,False,[],['sit8-channel-retail-auth.gslbt.mbna.co.uk A IN'],[],['OPT Cookie=7dbfd311d3f45bab'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,4766,49758,37.57,127.0,51.5,-0.12,SEOUL,KR,LONDON,GB,AS,EU
1783022782798126785,47281511,1000,2.21.126.82,74,b8:3f:d2:45:39:1f,3c:fe:ac:3f:64:dd,IPv4,14,172.69.49.236,141.92.164.1,20,0,57,2,60,6,62764,0,0,TCP,0,40,0,116902524,65535,50068,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 20:06:22.79812678 0 3C FE AC 3F 64 DD B8 3F D2 45 39 1F 08 00 45 00 00 3C 3D 00 40 00 39 06 F5 2C AC 45 31 EC 8D 5C A4 01 C3 94 00 35 06 F7 CA 7C 00 00 00 00 A0 02 FF FF 9B B7 00 00 02 04 05 B4 04 02 08 0A 2E A0 D8 D5 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,52.25,21.0,51.5,-0.12,WARSAW,PL,LONDON,GB,EU,EU
1783022783214172463,517801495,1000,2.21.120.82,133,10:70:fd:59:fe:f3,3c:fe:ac:3b:dc:e7,IPv4,14,103.16.205.181,141.92.164.1,20,0,54,0,119,17,14018,0,0,UDP,8,0,0,0,0,34055,53,[],[],0,0,,0,0,07/02/26 20:06:23.21417246 0 3C FE AC 3B DC E7 10 70 FD 59 FE F3 08 00 45 00 00 77 E7 90 00 00 36 11 36 C2 67 10 CD B5 8D 5C A4 01 85 07 00 35 00 63 76 26 29 A2 00 10 00 01 00 00 00 00 00 01 13 68 6F 6D 65 69 6E 73 75 72 61 6E 63 65 63 6C 61 69 6D 73 19 73 69 74 30 37 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 C0 00 00 80 00 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 91]",0,False,[],['homeinsuranceclaims.sit07-channel-retail-auth.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,45758,49758,13.86,100.51,51.5,-0.12,NONTHABURI,TH,LONDON,GB,AS,EU
1783022784052254247,179119074,1000,104.86.65.82,99,b8:ce:f6:49:a2:1b,b0:a6:51:ff:d0:e7,IPv4,14,85.175.47.31,141.92.164.1,20,0,60,0,85,17,41804,0,0,UDP,8,0,0,0,0,58972,53,[],[],0,0,,0,0,07/02/26 20:06:24.05225424 0 B0 A6 51 FF D0 E7 B8 CE F6 49 A2 1B 08 00 45 00 00 55 25 20 00 00 3C 11 A3 4C 55 AF 2F 1F 8D 5C A4 01 E6 5C 00 35 00 41 77 04 4B 9A 00 10 00 01 00 00 00 00 00 01 04 61 70 61 63 0C 6C 42 47 6C 7A 6F 52 69 67 49 6E 74 04 4D 62 4E 61 02 43 4F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 57]",0,False,[],['apac.lBGlzoRigInt.MbNa.CO.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,12389,49758,55.75,37.58,51.5,-0.12,MOSCOW,RU,LONDON,GB,EU,EU
1783022784145148926,258789944,1000,104.86.68.82,132,b8:ce:f6:14:68:a5,94:ae:f0:b8:e0:e7,IPv4,14,85.195.64.10,141.92.164.1,20,40,56,0,118,17,27053,0,0,UDP,8,0,0,0,0,52068,53,[],[],0,0,,0,0,07/02/26 20:06:24.14514892 0 94 AE F0 B8 E0 E7 B8 CE F6 14 68 A5 08 00 45 28 00 76 51 77 00 00 38 11 69 AD 55 C3 40 0A 8D 5C A4 01 CB 64 00 35 00 62 39 65 82 0B 00 00 00 01 00 00 00 00 00 01 19 73 69 74 31 30 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 06 63 6C 69 65 6E 74 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 02 00 00 00 80 00 00 0C 00 0A 00 08 2E C0 18 DC 38 F7 01 56,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 90]",0,False,[],['sit10-channel-retail-auth.client.gslbt.mbna.co.uk A IN'],[],['OPT Cookie=2ec018dc38f70156'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,29066,49758,50.12,8.68,51.5,-0.12,FRANKFURT,DE,LONDON,GB,EU,EU
1783022784301972593,47282060,1000,2.21.126.82,135,b8:3f:d2:45:39:1f,3c:fe:ac:3f:64:dd,IPv4,14,91.210.84.46,141.92.164.1,20,0,60,0,121,17,10008,0,0,UDP,8,0,0,0,0,34035,53,[],[],0,0,,0,0,07/02/26 20:06:24.30197259 0 3C FE AC 3F 64 DD B8 3F D2 45 39 1F 08 00 45 00 00 79 75 FE 00 00 3C 11 27 18 5B D2 54 2E 8D 5C A4 01 84 F3 00 35 00 65 83 7D BA 01 00 00 00 01 00 00 00 00 00 01 04 62 65 74 61 1E 73 69 74 31 30 2D 73 63 61 2D 6D 6F 63 6B 2D 63 68 61 6E 6E 65 6C 2D 64 69 67 69 74 61 6C 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 0C 00 0A 00 08 CB 69 A8 4D FC F6 A5 CD 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 93]",0,False,[],['beta.sit10-sca-mock-channel-digital.gslbt.mbna.co.uk A IN'],[],['OPT Cookie=cb69a84dfcf6a5cd'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,48166,49758,55.75,37.58,51.5,-0.12,MOSCOW,RU,LONDON,GB,EU,EU
1783022784304556521,47282061,1000,2.21.126.82,120,b8:3f:d2:3b:f4:e7,3c:fe:ac:3f:64:dd,IPv4,14,178.210.128.31,141.92.164.1,20,0,55,0,106,17,11710,0,0,UDP,8,0,0,0,0,44236,53,[],[],0,0,,0,0,07/02/26 20:06:24.30455652 0 3C FE AC 3F 64 DD B8 3F D2 3B F4 E7 08 00 45 00 00 6A F1 75 00 00 37 11 2D BE B2 D2 80 1F 8D 5C A4 01 AC CC 00 35 00 56 8A 5C 35 3E 00 10 00 01 00 00 00 00 00 01 19 73 69 74 30 39 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 78]",0,False,[],['sit09-channel-retail-auth.lbglzorigint.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,49984,49758,49.84,24.03,51.5,-0.12,LVIV,UA,LONDON,GB,EU,EU
1783022784428704054,47282103,1000,2.21.126.82,134,b8:3f:d2:c0:15:a9,3c:fe:ac:3f:64:dd,IPv4,14,94.41.80.30,141.92.164.1,20,0,57,0,120,17,45209,0,0,UDP,8,0,0,0,0,21404,53,[],[],0,0,,0,0,07/02/26 20:06:24.42870405 0 3C FE AC 3F 64 DD B8 3F D2 C0 15 A9 08 00 45 00 00 78 F1 36 00 00 39 11 B0 99 5E 29 50 1E 8D 5C A4 01 53 9C 00 35 00 64 5B 85 C4 2B 00 10 00 01 00 00 00 00 00 01 14 68 6F 6D 65 69 6E 73 75 72 61 6E 63 65 2D 63 6C 61 69 6D 73 19 73 69 74 31 30 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 92]",0,False,[],['homeinsurance-claims.sit10-channel-retail-auth.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,24955,49758,54.73,55.93,51.5,-0.12,UFA,RU,LONDON,GB,EU,EU
1783022787402335696,155325643,1000,2.21.119.88,125,b8:ce:f6:d9:36:71,3c:fe:ac:3e:c0:e7,IPv4,14,89.228.4.126,141.92.164.1,20,0,55,0,111,17,20000,0,0,UDP,8,0,0,0,0,55490,53,[],[],0,0,,0,0,07/02/26 20:06:27.40233569 0 3C FE AC 3E C0 E7 B8 CE F6 D9 36 71 08 00 45 00 00 6F A5 9E 00 00 37 11 4E 20 59 E4 04 7E 8D 5C A4 01 D8 C2 00 35 00 5B 8F 16 E3 30 00 00 00 01 00 00 00 00 00 00 28 73 69 74 30 33 2D 73 63 61 2D 6D 6F 63 6B 2D 62 72 2D 72 65 74 61 69 6C 2D 63 68 61 6E 6E 65 6C 2D 64 69 67 69 74 61 6C 07 61 63 63 6F 75 6E 74 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 83]",0,False,[],['sit03-sca-mock-br-retail-channel-digital.account.gslbt.mbna.co.uk A IN'],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,21021,49758,52.42,16.97,51.5,-0.12,POZNAN,PL,LONDON,GB,EU,EU
1783022787683121701,2174666,1000,2.21.125.82,127,b8:3f:d2:c0:18:af,3c:fe:ac:4d:b8:e2,IPv4,14,172.253.244.211,141.92.164.1,20,0,113,0,113,17,45660,0,0,UDP,8,0,0,0,0,33155,53,[],[],0,0,,0,0,07/02/26 20:06:27.6831217 0 3C FE AC 4D B8 E2 B8 3F D2 C0 18 AF 08 00 45 00 00 71 C3 F0 00 00 71 11 B2 5C AC FD F4 D3 8D 5C A4 01 81 83 00 35 00 5D 34 15 89 72 00 10 00 01 00 00 00 00 00 01 19 73 49 54 30 33 2D 63 48 41 6E 6E 45 4C 2D 72 45 54 41 69 6C 2D 61 75 54 48 06 55 70 6C 6F 41 44 0C 4C 42 47 6C 7A 4F 52 69 47 49 6E 74 04 6D 62 4E 61 02 43 6F 02 55 6B 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 85]",0,False,[],['sIT03-cHAnnEL-rETAil-auTH.UploAD.LBGlzORiGInt.mbNa.Co.Uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,-26.2,28.08,51.5,-0.12,JOHANNESBURG,ZA,LONDON,GB,AF,EU
1783022790764820908,297309994,1000,2.21.118.88,127,e8:eb:d3:b4:c6:f9,d4:66:24:42:6c:e7,IPv4,14,172.217.33.147,141.92.164.1,20,128,112,0,113,17,34134,0,0,UDP,8,0,0,0,0,63284,53,[],[],0,0,,0,0,07/02/26 20:06:30.7648209 0 D4 66 24 42 6C E7 E8 EB D3 B4 C6 F9 08 00 45 80 00 71 C4 DB 00 00 70 11 85 56 AC D9 21 93 8D 5C A4 01 F7 34 00 35 00 5D 18 F2 84 DC 00 10 00 01 00 00 00 00 00 01 1C 69 64 47 63 49 74 30 31 2D 63 48 61 4E 4E 45 4C 2D 52 65 74 61 49 4C 2D 41 55 74 68 05 67 73 4C 62 74 04 6D 42 4E 41 02 43 4F 02 75 4B 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08 00 07 00 01 18 00 4D 44 F0 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 85]",0,False,[],['idGcIt01-cHaNNEL-RetaIL-AUth.gsLbt.mBNA.CO.uK A IN'],[],['OPT EDNSClientSubnet=000118004d44f0'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,50.12,8.68,51.5,-0.12,FRANKFURT,DE,LONDON,GB,EU,EU
1783022790869629508,47284450,1000,2.21.126.82,117,b8:3f:d2:3b:f4:b7,3c:fe:ac:3f:64:dd,IPv4,14,162.158.229.87,141.92.164.1,20,136,57,2,103,17,40450,0,0,UDP,8,0,0,0,0,61806,53,[],[],0,0,,0,0,07/02/26 20:06:30.8696295 0 3C FE AC 3F 64 DD B8 3F D2 3B F4 B7 08 00 45 88 00 67 E9 A7 40 00 39 11 9E 02 A2 9E E5 57 8D 5C A4 01 F1 6E 00 35 00 53 4B 85 8D 5E 00 00 00 01 00 00 00 00 00 01 1D 63 69 74 30 31 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 61 75 74 68 6C 69 6E 6B 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 AC 00 00 80 00 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 75]",0,False,[],['cit01-channel-retail-authlink.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,41.72,44.78,51.5,-0.12,TBILISI,GE,LONDON,GB,EU,EU
